TCFG,unit_per_change,trend,dummy,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27
tcfg,-0.00076702834276843,D,,0,1,1,1,1,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0037447312106303,D,,0,0,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0077743343954416,U,,0,0,0,0.25,0.25,0.25,0,0,0,0.75,0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0019059054117647,U,,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0053075541861065,U,,1,0,0,0.25,0.75,0.75,0.75,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,9.3419997145944e-05,U,,1,0.75,0,0,0.75,0.75,0.75,0.75,0.25,0.75,0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.00042040689514385,U,,1,1,0.75,0,0.25,0.75,0.75,0.75,0.25,0.75,0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0021247512685858,U,,0,0.75,0.75,0.25,0,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0013337533951243,U,,0,0,0.75,0.75,0.75,0.25,0.75,0.75,0.75,0.25,0.75,0.75,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0030143479378432,U,,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0012813344808431,U,,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.00055838969141249,U,,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.00032553614014815,U,,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0047919461884694,U,,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0039502584602064,U,,0,0,0.75,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0029335296209634,U,,1,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.00032688155979198,U,,0,0.25,0,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0039942297068872,U,,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0010083731388053,U,,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0099334420329578,U,,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0080728158518603,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75
tcfg,0.0063972301576472,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75
tcfg,0.00029731856887947,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75
tcfg,-0.0016916336366224,U,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75
tcfg,0,U,,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75
tcfg,0.013807225446479,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75
tcfg,0.0030716633614097,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0013959530594859,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0048342853068669,U,,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75
tcfg,0.0014235055332257,U,,0,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75
tcfg,0.0010377712643008,U,,1,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0026596406235643,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.00067436944969469,U,,1,1,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.00094468843517642,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0030788340150957,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0047272539486949,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0018508435130486,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.00080425734576115,U,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0036384304016979,U,,0,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.00071684445957277,U,,0,0,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0056640758718758,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0004896834335858,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0053846418908407,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0015048810445944,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0081321226406568,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0032222431959448,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0037384000453805,U,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0012582103397723,U,,0,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0019178825008371,U,,1,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0091752571706511,U,,0,0,0,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0039527888815765,U,,0,0,0,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0017695591969335,U,,1,0,0,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0017222292761551,U,,1,0.25,0,0,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0013492505956015,U,,0,1,0.75,0,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0,U,,1,0.75,0.75,0.75,0,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0024517603644429,U,,1,1,1,0.75,0.75,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0033052025305763,U,,1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0015154701635116,U,,1,1,1,1,1,1,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.014165959220569,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0033731399536764,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0020256665801472,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.013011312860167,D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0026112573528639,D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.001958321626224,D,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0024740013398803,D,,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0070206792375174,D,,0,0,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.012833676834576,D,,0,0,0,0,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.00084642474226807,D,,0,0,0,0,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0024721130767808,D,,0,0,0,0,0,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.004478282173913,D,,1,0.25,0,0,0,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.00030296995418528,D,,1,1,0.25,0,0,0,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.003745300543312,D,,0,0.25,0,0,0,0,0.25,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.00017379865208555,D,,0,0.25,0.25,0,0,0,0,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0018256290498117,D,,1,0,0.25,0.25,0.25,0.25,0,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0012149035687168,D,,1,0.75,0.75,0.75,0.25,0.25,0.25,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0061104191461027,U,,0,0,0,0,0,0,0,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0017005588015119,U,,0,0,0,0,0,0,0,0,0,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0019804578348554,U,,1,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0021938610338858,U,,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0,U,,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0016906073312555,U,,1,1,1,1,1,1,1,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.00047595190237124,D,,1,1,1,1,1,1,1,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.003114233072773,D,,0,0,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0045775242434103,D,,0,0,0,0.25,0.25,0.25,0.25,0,0,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0022012244389591,D,,0,0,0,0.25,0.25,0.25,0.25,0.25,0,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0011308459280201,D,,1,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0032874181179211,D,,1,0.75,0,0,0.75,0.75,0.75,0.75,0.75,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0025606052536541,D,,1,1,0.75,0.75,0.75,0.75,1,1,0.75,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-6.4995668439912e-05,D,,1,1,1,0.75,0.75,0.75,0.75,1,1,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0025108979081946,D,,0,0.75,1,0.75,0.75,0.25,0.75,0.75,0.75,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0014321138552745,D,,0,0,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0013690168270512,D,,0,0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0025173823784722,D,,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0011748111816055,D,,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0030930505336529,D,,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0054404614710911,D,,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0045474873010509,D,,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0032000351730211,U,,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1
tcfg,0.0020368203783337,U,,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1
tcfg,0.0075786680533617,U,,1,1,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1
tcfg,0.0026095132869489,U,,1,1,0.75,0.25,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0010499098657311,U,,1,1,1,0.75,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.00091962323020754,U,,0,1,1,0.75,0.75,0.25,0,0,0,0,0,0.25,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0046592595428196,U,,1,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0044418199935019,D,,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.00570109509414,D,,0,1,1,1,1,0.75,0.75,0.75,0.75,0,0,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.00091558723532829,D,,0,0.75,1,1,1,1,0.75,0.75,0.75,0,0,0,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0047789270666005,D,,0,0,0,0.25,0.75,0.75,0.75,0.25,0.25,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1
tcfg,-0.0024995403191129,D,,0,0,0,0,0.75,0.75,0.75,0.25,0.25,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1
tcfg,-0.0023958988514525,D,,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1
tcfg,0.0026440453894459,D,,1,0,0,0,0,0.25,0.75,0.75,0.25,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1
tcfg,-0.0018239325348862,D,,1,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1
tcfg,-0.0042711437556972,D,,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1
tcfg,-0.00033165297264357,D,,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1
tcfg,-0.00030962401530007,D,,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1
tcfg,-0.0043805846211858,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1
tcfg,0.0047554279980374,D,,1,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1
tcfg,0.0018356308747096,D,,1,1,0.25,0.25,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1
tcfg,-0.0077045133344474,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1
tcfg,0.0010234038800181,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1
tcfg,-0.0015334819424381,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1
tcfg,0.0016025701916369,D,,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1
tcfg,-0.00097779972235888,D,,1,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1
tcfg,0,D,,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1
tcfg,-0.0051386077998808,U,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1
tcfg,0.00051434230715672,U,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1
tcfg,0.00046933736065914,U,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1
tcfg,0.0069469941352638,U,,1,1,1,1,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1
tcfg,-0.0009760644195244,U,,1,1,1,1,1,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1
tcfg,0.0027091078441827,D,,1,1,1,1,1,0.75,0.75,0.75,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1
tcfg,-0.0059128787803476,D,,0,0.25,1,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1
tcfg,-0.0029851193594292,D,,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1
tcfg,-0.0083119640263658,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.027668208637384,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75
tcfg,0.0085042741281428,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75
tcfg,-0.0047562598392835,D,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75
tcfg,-0.0039939524414174,U,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75
tcfg,0.0048907350253363,U,,1,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75
tcfg,0.010264572694298,U,,1,1,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75
tcfg,0.018128771527264,U,,1,1,1,0.75,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0013904275943817,U,,1,1,1,1,0.75,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75
tcfg,0.010554682236694,U,,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1
tcfg,0.0081111111111111,U,,1,1,1,1,1,1,1,1,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1
tcfg,0.011947579631875,U,,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1
tcfg,-0.0013505989798143,U,,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1
tcfg,-0.0017668443668884,U,,0,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1
tcfg,0.0012236907000965,U,,0,0.75,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1
tcfg,-0.00087298123090354,U,,1,0,0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1
tcfg,0.0032110517693317,U,,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1
tcfg,-0.0044636050971318,U,,0,0,0,0.75,0.75,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1
tcfg,-0.0025589857182534,U,,0,0,0,0.25,0.75,0.75,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0033330106347989,U,,1,0,0,0,0.75,0.75,0.75,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1
tcfg,0.005223223109354,U,,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1
tcfg,0.00026082854475141,U,,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1
tcfg,0.0051948337273938,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1
tcfg,0.0073950106078173,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1
tcfg,0.0028761946557914,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1
tcfg,-6.4166473152861e-05,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1
tcfg,-0.0025684931506849,U,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1
