TCFG,unit_per_change,trend,dummy,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27
tcfg,-0.032965164731373,D,,0,1,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.017388480736398,D,,0,0.25,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.030578216310755,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.010867271985133,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.031013103027585,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.0061932604211488,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.037878969931414,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.0054490532511029,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.0082110619269265,D,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.08253324161009,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.022399566614176,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.013399884699995,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.034728454594381,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.033714378596476,U,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.056852630361399,U,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.0027287534595766,U,,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.037288396957519,U,,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.00069090846697628,U,,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.021061440550544,U,,1,0,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.014661455765988,U,,1,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.0070619549968899,U,,0,1,0.25,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.077662902600822,U,,1,1,1,1,1,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.0090042497609716,U,,1,1,1,1,1,1,0.75,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.0087810715826977,U,,1,1,1,1,1,1,1,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.0062120301669698,U,,1,1,1,1,1,1,1,0.75,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.027406317344051,U,,0,0,0.75,1,1,1,1,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.04830622239983,U,,1,1,1,1,1,1,1,1,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.065295656769503,U,,1,1,1,1,1,1,1,1,1,0.75,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0028563613965923,U,,1,1,1,1,1,1,1,1,1,0.75,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.010704185820426,U,,0,1,1,1,1,1,1,1,1,0.75,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.018775573763434,U,,1,1,1,1,1,1,1,1,1,0.75,0.75,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.064072726005445,U,,0,0,0.25,1,1,1,1,1,1,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.011811611211767,U,,0,0,0.25,0.75,1,1,1,1,1,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.0129742323866,U,,1,0,0,0.75,0.75,1,1,1,1,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.026328468521708,U,,1,0.75,0.25,0.75,0.75,0.75,1,1,1,1,0.75,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0007158806413684,U,,1,1,0.75,0.25,0.75,0.75,0.75,1,1,1,0.75,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.029355577264007,U,,1,1,1,1,1,1,1,1,1,1,0.75,0.25,0.25,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.038155746338634,U,,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.016328064771255,U,,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.055206589232966,U,,0,0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,0.75,0.75,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.023512598055082,U,,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,1,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.016777687506313,U,,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,1,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.04350151214002,U,,1,0.75,0,0.25,0.75,1,1,1,1,1,1,0.75,0.25,0.25,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0011445458501779,U,,1,1,0.25,0.25,0.75,1,1,1,1,1,1,0.75,0.75,0.25,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.038175546643177,U,,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.028968866667423,U,,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0010374160655458,U,,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.0092282707693836,U,,0,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0028862604721768,U,,0,0.75,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.009102576539975,U,,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.034021265739984,U,,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0032452775674658,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25,0.25
tcfg,-0.0020871932912699,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25,0.25
tcfg,-0.0002779897460044,U,,0,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25,0.25
tcfg,0.022400002947906,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.041963925645973,U,,0,0,0.25,0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25,0.25
tcfg,0.0014906492050343,U,,0,0,0,0.75,0.75,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25,0.25
tcfg,0.016404508241542,U,,1,0,0,0.75,0.75,0.75,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0,0,0.25,0.25,0.25,0.25,0.25
tcfg,0.026739052898269,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.0060383594326425,U,,1,1,0.75,0.75,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.032822505024699,U,,0,0.25,0.25,0.25,0,0.75,0.75,0.75,0.75,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0.25,0.25,0.25,0.25,0.25
tcfg,0.027147851494648,U,,0,0.75,1,0.75,0.75,0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25
tcfg,-0.0020321389985776,U,,1,0,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0.25,0.25,0.25,0.25
tcfg,-0.017862854625306,U,,0,0.25,0,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0,0,0.25,0.25,0.25,0.25
tcfg,0.042569873393837,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.053014503686484,D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.25
tcfg,-0.0017084350383885,D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.25
tcfg,-0.025652338366746,D,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.01705002604146,D,,0,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0096696377358417,D,,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0052248766880174,D,,1,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.040743686335783,D,,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0023472042250782,D,,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.021592183356446,D,,1,0,0,0,0.25,0.25,0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.010571033053766,D,,1,0.75,0.75,0.25,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.017488364494732,D,,0,1,0.25,0,0,0.25,0.25,0.25,0.25,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.04379590872662,U,,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0,0.25,0.25,0.25
tcfg,0.013426590641469,U,,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.00060823622563649,U,,1,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0085778359954022,U,,1,0.25,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0098312931119811,U,,1,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0091193324425991,U,,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.027190882818803,U,,0,0,0.75,0.25,0.25,0,0,0,0,0.25,0.75,0.75,0.75,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.021140715236743,U,,0,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.034941857857955,U,,1,1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25
tcfg,0.0050220169856188,D,,1,1,1,1,1,1,1,1,1,0.75,0.75,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25
tcfg,-0.015044549986393,D,,0,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25
tcfg,0.010152561443732,D,,0,0.75,1,1,1,1,1,1,0.75,0.75,0.75,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25
tcfg,-0.0076923678062045,D,,1,0,0.75,1,1,1,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25
tcfg,0.0017656999699733,D,,0,0.25,0.75,0.75,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25
tcfg,-0.013587421388729,D,,0,0,0,0.75,0.75,1,1,0.75,0.75,0.25,0.25,0.75,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25
tcfg,-0.018608855370745,D,,0,0,0,0,0.25,0.25,0.75,0.75,0.25,0.25,0.25,0.75,0.75,0.75,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25
tcfg,0.005424721246167,D,,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.25,0.25,0.75,0.75,0.75,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25
tcfg,-0.033166703232019,D,,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25
tcfg,0.027800206901951,D,,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25
tcfg,-0.033763528398342,D,,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25
tcfg,-0.029995700139434,D,,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25
tcfg,0.031582476184333,D,,1,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25
tcfg,0.010276233951997,D,,1,0.25,0.25,0.25,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25
tcfg,-0.0043894085335103,D,,1,1,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25
tcfg,0.0042354773642687,D,,0,1,0.75,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25
tcfg,-0.029095273338464,D,,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25
tcfg,0.012906995562457,D,,0,0,0.75,0.25,0.25,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25
tcfg,0.0072972977702447,D,,1,0,0.25,0.75,0.25,0.25,0.25,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25
tcfg,-0.014204906155444,D,,0,0.25,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25
tcfg,-0.032051813781865,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25
tcfg,-0.011026493584128,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.011552728335788,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.022199768227192,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.027096076985303,D,,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.017539248316845,D,,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25
tcfg,-0.0087166054446624,D,,1,1,0.75,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25
tcfg,0.015012691396456,D,,1,1,1,0.25,0.25,0.25,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25
tcfg,-0.0080982270052127,D,,1,0.75,1,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25
tcfg,-0.025774566528475,D,,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.034405187363997,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.015130428609709,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.042612876580938,U,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0058668896717968,U,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.038218170938962,U,,1,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.004829614591223,U,,1,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.016207624916143,U,,0,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.013971917822122,U,,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.056054255106291,U,,1,1,1,1,0.75,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.041305212862961,U,,1,1,1,1,1,1,1,1,1,0.75,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25
tcfg,0.0028433800356765,U,,1,1,1,1,1,1,1,1,1,0.75,0.25,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25
tcfg,0.01400980732278,U,,1,1,1,1,1,1,1,1,1,0.75,0.25,0.25,0.25,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25
tcfg,-0.0086449504415295,U,,1,1,1,1,1,1,1,1,1,0.75,0.25,0.25,0.25,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25
tcfg,0.032054422328488,D,,1,1,1,1,1,1,1,1,1,0.75,0.75,0.25,0.25,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25
tcfg,-0.00084234299350866,D,,1,1,1,1,1,1,1,1,1,1,0.75,0.25,0.25,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25
tcfg,-0.02140559206534,D,,0,1,1,1,1,1,1,1,1,0.75,0.75,0.25,0.25,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25
tcfg,-0.02253805761178,D,,0,0,0,0.75,0.75,0.75,1,1,1,0.75,0.25,0.25,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25
tcfg,-0.0061093064367939,D,,0,0,0,0,0.75,0.75,0.75,1,1,0.75,0.25,0.25,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25
tcfg,0.012334292628384,D,,1,0,0,0,0.75,0.75,0.75,1,1,1,0.75,0.25,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25
tcfg,0.0070080986229359,D,,1,0.75,0,0,0.25,0.75,0.75,1,1,1,0.75,0.25,0.25,0.25,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25
tcfg,-0.00081013287016183,D,,1,1,0.25,0,0.25,0.75,0.75,0.75,1,1,0.75,0.25,0.25,0.25,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25
tcfg,-0.035655673623552,D,,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.25,0.25,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25
tcfg,0.026153981665946,D,,0,0,0.75,0.25,0.25,0,0.25,0.75,0.75,1,0.75,0.25,0.25,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25
tcfg,-0.012673187080682,D,,1,0,0,0,0,0,0,0.75,0.75,0.75,0.75,0.25,0.25,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25
tcfg,-0.028909598458493,D,,0,0,0,0,0,0,0,0,0.25,0.75,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25
tcfg,0.0083707433461038,D,,0,0,0,0,0,0,0,0,0.25,0.75,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25
tcfg,-0.0021117980594782,D,,1,0,0,0,0,0,0,0,0.25,0.75,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25
tcfg,0.011346979057946,D,,1,0.75,0.25,0.25,0.25,0,0,0,0,0.75,0.75,0.25,0.25,0.25,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25
